fid,receiver_name,installation_type,receiver_status,active,deployment_date,recovery_date,longitude,latitude,park_name,park_type,authority,gaz_date,epbc
acoustic_installation_summary_map.IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA).IMOS-ATF Ningaloo Reef South Line.SL14,VR2W-113140,CURTAIN,RECOVERED,Inactive,2013-08-19T23:47:00Z,2014-05-01T00:00:00Z,113.66,-23.12,Ningaloo,Australian Marine Park,DCCEEW,1987-05-20T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA).IMOS-ATF Ningaloo Reef South Line.SL13,VR2W-120736,CURTAIN,LOST,Inactive,2015-03-10T08:15:00Z,2016-03-16T03:00:00Z,113.67,-23.12,Ningaloo,Australian Marine Park,DCCEEW,1987-05-20T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA).IMOS-ATF Ningaloo Reef South Line.SL19,VR2W-120746,CURTAIN,RECOVERED,Inactive,2013-08-20T00:04:00Z,2016-05-05T00:00:00Z,113.63,-23.11,Ningaloo,Australian Marine Park,DCCEEW,1987-05-20T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA).IMOS-ATF Ningaloo Reef Central Line.CL13,VR2W-120755,CURTAIN,LOST,Inactive,2014-12-14T04:48:00Z,2016-03-14T00:00:00Z,113.58,-22.58,Ningaloo,Australian Marine Park,DCCEEW,1987-05-20T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA).IMOS-ATF Ningaloo Reef South Line.SL18,VR2W-120757,CURTAIN,RECOVERED,Inactive,2013-08-20T00:01:00Z,2016-05-05T00:00:00Z,113.63,-23.11,Ningaloo,Australian Marine Park,DCCEEW,1987-05-20T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA).IMOS-ATF Ningaloo Reef South Line.SL21,VR2W-120760,CURTAIN,RECOVERED,Inactive,2013-08-20T00:11:00Z,2016-05-05T00:00:00Z,113.61,-23.11,Ningaloo,Australian Marine Park,DCCEEW,1987-05-20T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA).IMOS-ATF Ningaloo Reef South Line.SL12,VR2W-120761,CURTAIN,RECOVERED,Inactive,2013-08-18T02:51:00Z,2015-03-10T00:01:00Z,113.68,-23.12,Ningaloo,Australian Marine Park,DCCEEW,1987-05-20T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA).IMOS-ATF Ningaloo Reef South Line.SL17,VR2W-120763,CURTAIN,RECOVERED,Inactive,2013-08-19T23:57:00Z,2016-05-05T00:00:00Z,113.64,-23.11,Ningaloo,Australian Marine Park,DCCEEW,1987-05-20T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.Headstone,VR2AR-545642,ARRAY,RECOVERED,Inactive,2022-03-03T23:40:00Z,2023-03-08T01:09:00Z,167.91,-29.04,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.Jonny's Stone,VR2AR-545651,ARRAY,RECOVERED,Inactive,2022-03-03T23:58:00Z,2023-03-07T00:57:00Z,167.91,-29.05,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.Philip1,VR2AR-545665,ARRAY,RECOVERED,Inactive,2024-04-16T21:14:00Z,2025-04-20T23:38:00Z,167.98,-29.15,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.Philip2,VR2AR-547905,ARRAY,RECOVERED,Inactive,2024-04-16T20:59:00Z,2025-04-20T23:23:00Z,167.96,-29.14,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.New Jonny,VR2AR-547909,ARRAY,NA,Active,2025-04-20T22:12:00Z,NA,167.91,-29.04,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.Chute,VR2AR-553117,ARRAY,NA,Active,2025-04-20T22:20:00Z,NA,167.91,-29.04,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.New Headstone,VR2AR-553118,ARRAY,NA,Active,2025-04-20T22:40:00Z,NA,167.91,-29.04,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.Cascade,VR2Tx-491804,ARRAY,NA,Active,2025-06-01T01:00:00Z,NA,167.97,-29.02,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.NorthEast,VR2W-103233,ARRAY,NA,Active,2025-04-12T01:00:00Z,NA,167.94,-28.99,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.NW Cascade,VR2W-103337,ARRAY,NA,Active,2025-04-18T23:00:00Z,NA,167.96,-29,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.West,VR2W-114576,ARRAY,NA,Active,2025-04-11T23:00:00Z,NA,167.91,-29.03,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.Fish Bowl,VR2W-114674,ARRAY,RECOVERED,Inactive,2023-04-22T03:00:00Z,2024-04-15T04:55:00Z,167.96,-29.07,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.Norfolk mooring,VR2W-115336,ARRAY,NA,Active,2025-12-07T17:20:00Z,NA,167.89,-29.07,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.East High,VR2W-128036,ARRAY,LOST,Inactive,2022-08-26T02:00:00Z,2023-02-24T00:00:00Z,167.99,-29.02,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island tiger shark tracking.Norfolk.Norfolk Headstone,VR2W-134463,SINGLE,NA,Inactive,2019-02-09T00:30:00Z,NA,167.91,-29.04,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.East Cascade,VR2W-138275,ARRAY,RECOVERED,Inactive,2024-04-12T22:12:00Z,2025-04-18T22:16:00Z,167.98,-29.01,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.Nepean,VR2W-138275,ARRAY,NA,Active,2025-04-21T00:51:00Z,NA,167.96,-29.06,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.Surf,VR2W-138276,ARRAY,NA,Active,2025-04-21T00:24:00Z,NA,167.95,-29.06,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.Between,VR2W-138277,ARRAY,NA,Active,2025-05-17T22:40:00Z,NA,167.93,-29.06,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.North,VR2W-138280,ARRAY,NA,Active,2025-05-31T01:00:00Z,NA,167.92,-28.99,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.SouthEast,VR2W-138281,ARRAY,NA,Active,2025-05-17T22:00:00Z,NA,167.98,-29.06,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Norfolk Island project.Norfolk Island array.NorthWest,VR2W-138282,ARRAY,NA,Active,2025-05-30T23:00:00Z,NA,167.9,-29,Norfolk,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / OTN Perth line.IMOS-ATF / OTN Perth line.PRT51,VR2Tx-482505,CURTAIN,RECOVERED,Inactive,2024-02-02T06:58:00Z,2025-11-19T05:13:00Z,115.22,-32.02,Perth Canyon,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / OTN Perth line.IMOS-ATF / OTN Perth line.PRT52,VR2Tx-482525,CURTAIN,RECOVERED,Inactive,2024-02-02T06:55:00Z,2025-11-19T06:41:00Z,115.21,-32.02,Perth Canyon,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / OTN Perth line.IMOS-ATF / OTN Perth line.PRT50,VR2Tx-485349,CURTAIN,RECOVERED,Inactive,2024-02-02T07:02:00Z,2025-11-19T03:45:00Z,115.23,-32.02,Perth Canyon,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / OTN Perth line.IMOS-ATF / OTN Perth line.PRT48,VR2Tx-485355,CURTAIN,RECOVERED,Inactive,2024-02-02T07:08:00Z,2025-11-18T04:56:00Z,115.25,-32.02,Perth Canyon,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / OTN Perth line.IMOS-ATF / OTN Perth line.PRT53,VR2Tx-485366,CURTAIN,NA,Inactive,2024-02-02T06:49:00Z,NA,115.21,-32.02,Perth Canyon,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / OTN Perth line.IMOS-ATF / OTN Perth line.PRT49,VR2Tx-485377,CURTAIN,RECOVERED,Inactive,2024-02-02T07:05:00Z,2025-11-18T05:03:00Z,115.24,-32.02,Perth Canyon,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.WA DPIRD FADs.Perth Canyon.FAD45,VR2W-104527,ARRAY,NA,Active,2025-12-01T01:00:00Z,NA,115.2,-31.91,Perth Canyon,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.WA DPIRD FADs.Perth Canyon.FAD47,VR2W-134679,ARRAY,NA,Active,2025-12-01T01:00:00Z,NA,115.23,-32,Perth Canyon,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.WA DPIRD FADs.Woodman Point.FAD49,VR2W-134704,ARRAY,NA,Active,2025-11-28T01:00:00Z,NA,115.18,-32.08,Perth Canyon,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.NSW DPI - SEACAMS.Solitary Islands Marine Park.Pimpernel Rock,VR2W-107365,ARRAY,NA,Inactive,2017-06-17T01:00:00Z,NA,153.39,-29.69,Solitary Islands,Australian Marine Park,DCCEEW,1993-03-03T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU01115,VR2W-101921,ARRAY,NA,Inactive,2008-03-10T01:52:00Z,NA,134.38,-35.2,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0141,VR2W-101921,ARRAY,RECOVERED,Inactive,2008-03-04T20:44:10Z,2008-03-09T19:05:00Z,134.38,-35.2,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU01123,VR2W-101923,ARRAY,RECOVERED,Inactive,2008-03-10T21:27:25Z,2008-11-10T13:00:00Z,134.41,-35.2,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0215,VR2W-101924,ARRAY,RECOVERED,Inactive,2008-11-09T13:00:00Z,2009-08-13T13:59:00Z,134.5,-35.24,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0315,VR2W-101924,ARRAY,NA,Inactive,2009-11-24T13:00:00Z,NA,134.5,-35.24,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0161,VR2W-101925,ARRAY,RECOVERED,Inactive,2008-03-05T13:00:00Z,2008-11-08T13:00:00Z,134.25,-35.13,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0322,VR2W-101925,ARRAY,NA,Inactive,2009-11-23T13:00:00Z,NA,134.22,-35.08,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0156,VR2W-101989,ARRAY,NA,Inactive,2008-03-04T13:00:00Z,NA,134.35,-35.15,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0155,VR2W-101990,ARRAY,NA,Inactive,2008-03-04T13:00:00Z,NA,134.33,-35.16,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU01114,VR2W-101991,ARRAY,NA,Inactive,2008-03-10T01:19:25Z,NA,134.41,-35.2,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0143,VR2W-101991,ARRAY,RECOVERED,Inactive,2008-03-04T15:57:10Z,2008-11-08T16:30:00Z,134.41,-35.2,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0144,VR2W-101992,ARRAY,NA,Inactive,2008-03-04T13:00:00Z,NA,134.47,-35.24,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0158,VR2W-101993,ARRAY,NA,Inactive,2008-03-05T13:00:00Z,NA,134.36,-35.18,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0157,VR2W-101998,ARRAY,RECOVERED,Inactive,2008-03-04T13:00:00Z,2008-11-04T13:00:00Z,134.35,-35.15,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0145,VR2W-102594,ARRAY,NA,Inactive,2008-03-04T13:00:00Z,NA,134.47,-35.22,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0174,VR2W-102595,ARRAY,NA,Inactive,2008-03-06T13:00:00Z,NA,134.44,-35.2,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0172,VR2W-102596,ARRAY,RECOVERED,Inactive,2008-03-06T12:19:05Z,2008-11-10T12:59:00Z,134.44,-35.22,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0162,VR2W-102597,ARRAY,RECOVERED,Inactive,2008-03-05T13:00:00Z,2008-11-08T13:00:00Z,134.3,-35.13,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0160,VR2W-102598,ARRAY,RECOVERED,Inactive,2008-03-05T13:00:00Z,2009-12-31T13:00:00Z,134.38,-35.16,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU01113,VR2W-102599,ARRAY,NA,Inactive,2008-03-10T00:47:25Z,NA,134.41,-35.2,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0142,VR2W-102599,ARRAY,RECOVERED,Inactive,2008-03-04T21:21:30Z,2008-03-10T00:00:00Z,134.42,-35.2,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0163,VR2W-102600,ARRAY,RECOVERED,Inactive,2008-03-05T13:00:00Z,2009-12-31T13:00:00Z,134.32,-35.15,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU01117,VR2W-102601,ARRAY,RECOVERED,Inactive,2008-03-09T13:00:00Z,2009-08-15T14:00:00Z,134.41,-35.18,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0146,VR2W-102602,ARRAY,RECOVERED,Inactive,2008-03-04T13:00:00Z,2008-11-02T13:00:00Z,134.47,-35.22,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU01116,VR2W-102603,ARRAY,NA,Inactive,2008-03-10T02:18:20Z,NA,134.39,-35.18,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0140,VR2W-102603,ARRAY,RECOVERED,Inactive,2008-03-04T19:28:30Z,2008-03-09T18:37:10Z,134.39,-35.18,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU01118,VR2W-102604,ARRAY,NA,Inactive,2008-03-09T13:00:00Z,NA,134.41,-35.2,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0159,VR2W-102606,ARRAY,NA,Inactive,2008-03-05T13:00:00Z,NA,134.36,-35.18,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0173,VR2W-102607,ARRAY,RECOVERED,Inactive,2008-03-05T13:00:00Z,2008-11-10T13:00:00Z,134.44,-35.2,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0323,VR2W-102607,ARRAY,RECOVERED,Inactive,2009-11-23T13:00:00Z,2010-10-31T13:00:00Z,134.25,-35.13,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0212,VR2W-103315,ARRAY,RECOVERED,Inactive,2008-11-08T13:00:00Z,2009-11-21T13:00:00Z,134.3,-35.15,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0312,VR2W-103315,ARRAY,RECOVERED,Inactive,2009-11-24T13:00:00Z,2010-10-31T13:00:00Z,134.3,-35.15,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0211,VR2W-103316,ARRAY,RECOVERED,Inactive,2008-11-08T13:00:00Z,2009-08-12T17:00:00Z,134.3,-35.13,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0311,VR2W-103316,ARRAY,RECOVERED,Inactive,2009-11-24T13:00:00Z,2010-10-31T13:00:00Z,134.3,-35.13,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU029,VR2W-103317,ARRAY,NA,Inactive,2008-11-08T13:00:00Z,NA,134.16,-35.11,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0221,VR2W-103318,ARRAY,RECOVERED,Inactive,2008-11-09T13:00:00Z,2009-11-22T12:59:00Z,134.49,-35.22,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0321,VR2W-103318,ARRAY,RECOVERED,Inactive,2009-11-24T13:00:00Z,2010-10-31T13:00:00Z,134.49,-35.22,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU021,VR2W-103320,ARRAY,RECOVERED,Inactive,2008-11-08T13:00:00Z,2009-11-22T13:00:00Z,134,-35.02,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU031,VR2W-103320,ARRAY,RECOVERED,Inactive,2009-11-23T13:00:00Z,2010-11-01T13:00:00Z,134,-35.02,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU022,VR2W-103321,ARRAY,RECOVERED,Inactive,2008-11-08T13:00:00Z,2009-11-22T13:00:00Z,134,-35.02,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU032,VR2W-103321,ARRAY,NA,Inactive,2009-11-23T13:00:00Z,NA,134,-35.02,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0216,VR2W-103323,ARRAY,RECOVERED,Inactive,2008-11-09T13:00:00Z,2009-11-21T17:30:00Z,134.5,-35.25,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0316,VR2W-103323,ARRAY,RECOVERED,Inactive,2009-11-24T13:00:00Z,2010-10-31T13:00:00Z,134.5,-35.25,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU026,VR2W-103326,ARRAY,RECOVERED,Inactive,2008-11-08T13:00:00Z,2009-11-22T13:00:00Z,134.16,-35.08,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU036,VR2W-103326,ARRAY,RECOVERED,Inactive,2009-11-23T13:00:00Z,2010-10-31T13:00:00Z,134.16,-35.08,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0210,VR2W-103327,ARRAY,RECOVERED,Inactive,2008-11-08T13:00:00Z,2009-11-21T13:00:00Z,134.3,-35.13,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU0310,VR2W-103327,ARRAY,RECOVERED,Inactive,2009-11-24T13:00:00Z,2010-10-31T13:00:00Z,134.3,-35.13,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Bruce Barker's project.60 nm closure.GU024,VR2W-103328,ARRAY,RECOVERED,Inactive,2008-11-08T13:00:00Z,2009-11-23T12:59:00Z,133.99,-35.04,Western Eyre,Australian Marine Park,DCCEEW,2012-11-17T00:00:00Z,Commonwealth
